ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,ph_missing,Sulfate_missing,Trihalomethanes_missing,Potability
0.7911761588407601,0.35897654016048497,-0.8206986741411321,-0.362387764379434,0.837117122004776,0.8506480969538358,0.2087606848356588,-0.17761975340658623,-0.3584808734459607,0.0,0.0,0.0,0
1.7486015352805178,-1.4798019010945158,-0.34107303199411604,0.344988655828471,0.8426863147036936,0.11446560885266811,-0.7302368593805105,-1.6048456103836783,1.4943308392965058,0.0,0.0,0.0,0
-0.7666658584290692,-0.33808233417089334,-0.9170323630247401,-0.28620094516813305,-0.7122636533224334,0.1433911604480725,-0.6199694103143952,0.5498779707780118,-0.22512601256790454,0.0,0.0,0.0,0
-0.9110822510550405,-0.22924259716694406,0.6833119560187336,0.22070455579084816,-0.1928950573185992,-1.2214585595345826,-1.3078861651186375,-0.5828897934216964,-1.3246149069078086,0.0,0.0,0.0,0
0.621286422877308,0.011548524047258878,0.1986382968447235,1.2919710936634685,-0.30576438506875386,-0.2450357947792967,-0.18989752795381298,0.11573247052712725,-0.7295265769137164,0.0,0.0,0.0,1
-1.2538903762050984,-0.07440930807766476,-0.12491834747944482,0.04462196962906367,0.18557847523100487,0.7720279713046431,-0.7806048523209589,-0.2714130434344929,-0.7877525405095103,0.0,0.0,0.0,0
-0.8599897180330194,-0.875517930270802,0.9524612375761387,0.6067720719808625,0.530763657774115,1.0685901457366582,0.32959223939334026,0.29661066268905417,0.5797190869706645,0.0,0.0,0.0,0
-0.9638302461056985,1.6867077130460022,-0.07557508344437,-1.1822862202162072,1.0210040967214535,0.09486823301907071,-0.3204341212057147,-0.757288743301633,1.1245926632214676,0.0,0.0,0.0,1
0.9181879621457814,0.17266615033216656,0.18878676411425946,0.5858037546935475,0.7769353637774119,0.08754279751134669,0.6583265541845934,-0.20662108358950151,-0.07925134679697257,0.0,0.0,0.0,0
-0.03999853195004239,0.2199214505842999,-0.13602122731644212,0.09050689058228775,-1.495292097301684,0.29232842716882346,0.846857706399371,-0.785423169535617,-0.8787354138879477,0.0,0.0,0.0,0
0.0,-0.04516900019492926,0.6546734874340382,0.19299766291065887,-0.43899771274739213,0.5907325234058535,0.1918689046854974,-0.9726945022840868,0.08808792684015555,1.0,0.0,0.0,1
0.0,0.9319688885298952,0.5500920243121011,0.09626801822945626,-0.9414624510091598,0.559913433933414,0.41800596289902414,-0.4020304325287138,-0.7201885630559611,1.0,0.0,0.0,0
1.620751788667372,0.0892481415869647,-0.161754276677854,0.20572620137680808,0.0,-0.4554039457765827,-0.6379549710667524,-0.10886321931430598,0.42216468327989076,0.0,1.0,0.0,0
0.017783747976538596,-0.47094071109189073,1.605225219617745,0.7469068605936832,-1.558372960655828,0.80985535891542,-0.7654781484280588,0.4666064544834331,-0.955287484770286,0.0,0.0,0.0,1
-0.819988250068026,-0.003544947778032009,-0.6748415677163037,-0.7149606840849353,-1.5720642786975716,0.17283197995010421,0.0,0.07935834037839908,0.42862087444572566,0.0,0.0,0.0,1
0.9610431185859742,0.4264577058875918,1.5436653707190162,-0.25043781623440026,-0.6952671738677081,-0.3561404119590906,0.389519262602448,-0.4686135285521272,-1.295344325694676,0.0,0.0,0.0,0
-0.44712387691762595,0.25233602590299914,-1.0527153074122326,-0.5623753409584009,-1.4045241155897323,0.5683766944361136,-0.8217612956253779,0.39917619457991543,0.5131219414766948,0.0,0.0,0.0,0
0.23027485646920998,0.5238054312158543,0.31865542438249206,-0.5969665779691206,0.0,0.011324399355131827,-0.43319136011580606,-0.8544366044118314,-1.419609779241989,0.0,1.0,0.0,0
-0.5502257504165753,-1.0548447845378537,0.4419289344802285,0.5316623158070302,-1.0516957763085841,0.9201055723442333,0.04075157575945523,0.07915535970132481,0.7674259648109023,0.0,0.0,0.0,0
1.085825443200306,0.5416242914661205,0.08249776399033402,-0.3275005402358954,-1.7123729621445503,-0.5810076955815398,0.34790393748218157,0.02544507215692108,-0.9593260083900682,0.0,0.0,0.0,1
-0.7153094081581199,-0.13447325598985635,-0.5226499760373235,0.4022169879182342,-0.8221071412546225,0.043201475497969134,0.19055033051602072,-1.0858465719453636,1.0561450345154306,0.0,0.0,0.0,0
-0.11569232048475984,0.9560938744272109,0.3147070262348635,-0.7593463579923574,0.05416000849713899,-0.7377376782860665,-1.0553188822721038,0.5393029895624218,0.9103766668379556,0.0,0.0,0.0,1
2.8555291629705284,-0.11202482749991936,1.58374283087018,0.8825253133110482,-2.9268225885959898,0.32840018830185963,1.234284155413983,0.7498687947581487,-0.18739880009497953,0.0,0.0,0.0,0
0.15263235422529747,-1.0478509791507948,-0.38946354911692455,0.27586816293878424,1.4502460233947136,1.4157522228795023,-0.42201994994070297,-0.3440715194762924,-0.763328024178577,0.0,0.0,0.0,1
0.5281525821059672,0.33800654541198877,2.6569102541153056,-0.46023406038045134,0.0,0.9201302346626619,0.19321316716385203,0.8922037634423242,0.24826883076013098,0.0,1.0,0.0,1
-0.5209380430864782,0.38068257370856573,0.08791149021789062,0.38623504398909037,0.0,-0.5299104845725717,0.1712776383182901,-0.13380293985478925,1.1890952444014062,0.0,1.0,0.0,0
-0.549608420384426,-0.5414558299828364,0.47896665325786236,1.3404302956611756,0.4467106250976674,0.245987903495915,-0.20870243948829134,-0.2750103363732419,1.0611452968811175,0.0,0.0,0.0,0
-0.9169548214155694,-0.19397548575824639,-0.7967899290157929,0.8122185575160792,-0.09457364225419022,-0.7906185054331853,0.8695043054506654,-0.0177287060551815,0.3904158135537923,0.0,0.0,0.0,0
-0.08028481559707536,0.8040330047220682,-0.8547958537845297,0.34529609713510423,0.8809297303290158,0.7498488127201108,-0.333276792687969,-1.3035494470571307,0.1727483846597174,0.0,0.0,0.0,0
-0.20753223153181413,-0.7266715954622118,-0.3103777343859739,-0.3596439268757056,-0.07241176735680538,-0.16717237959335796,-0.758152038420971,-0.7235512476751834,0.20836304568456143,0.0,0.0,0.0,1
-0.05689877822846036,-0.41978567406267076,-0.460115824620278,0.01713956102287231,-0.22794252698114362,0.4761582177223847,1.3869169426989212,-0.2517982709341484,0.2078994734908015,0.0,0.0,0.0,1
-0.6587942277763119,-0.4208319976529795,1.0693793048279472,0.493123285227707,0.9535821506978757,-0.26847937542172107,1.4252880320741235,-0.8223901976722585,-0.44540910166186665,0.0,0.0,0.0,0
0.2549590816144418,0.27359517555522445,0.66578801471173,-0.3047795151612955,0.17930078095753776,0.8312088683850968,0.6653519714669793,-0.06172319599019134,-0.219222361051052,0.0,0.0,0.0,0
1.9867800261362252,2.2684550219733954,-1.1751972974496356,1.3752988447637469,-0.34340411878429683,0.11192661872180346,-0.29543575784007425,0.61124722663724,0.6397417966931759,0.0,0.0,0.0,0
-0.09079979230815853,0.6678454272119215,0.7211340130910925,1.7142456916667017,-2.389126443507315,-0.3222526620626429,-0.6484695906474632,0.06889697787244085,0.5724928229987357,0.0,0.0,0.0,1
1.2478454828237662,0.7126991795267176,2.4231767090078096,-0.5549436132503949,-1.0987724369959777,0.1787544837100294,0.4703804959467931,0.8699434427677031,0.5585149966689547,0.0,0.0,0.0,1
-0.6484465240116783,-0.26556620722242297,0.15143551346801098,0.6467051021009027,-0.05612754635515366,0.17131917810939903,-2.198326768527753,-0.029456167970087464,0.07327872182519632,0.0,0.0,0.0,0
0.23163574861258526,1.5427451592476649,-0.1937497233065983,-0.8091787263635062,0.20387394617432544,-0.5929383019615957,0.1816893954098565,0.32424552010050744,-0.1553755962223615,0.0,0.0,0.0,0
-0.5019183361972032,0.7684555042352452,0.12055439554733434,1.1816945384233701,0.0,-0.6224773951509639,-0.2573624525635675,-0.16939762528036922,-0.069848044030535,0.0,1.0,0.0,0
0.0,-0.19085502666717358,-0.044050472260466426,-0.1539528704681407,0.0,-0.9303525504176455,-0.924729894720387,-0.9985108484449644,0.9281874029689188,1.0,1.0,0.0,1
-0.17404631789040728,0.8624932167901941,-0.19360784661381492,0.8304056641428739,0.2855465854695946,-0.3350282853188288,-0.06512907624778168,0.6398483472371573,1.1389726249085395,0.0,0.0,0.0,0
-0.6041029818917676,0.5210023470282433,-0.31159067274076224,-1.8030131544135384,-0.4232580776222883,1.5876518265918165,0.5356138517909749,-0.08604143588324159,-1.1997782384033373,0.0,0.0,0.0,1
0.9561417600129691,0.8622048324545399,0.6978871321468967,0.3603518384579512,1.0909925572458585,0.06453954571045878,0.47313919471205795,0.33131423681655936,-0.1764218913992203,0.0,0.0,0.0,0
-0.25379986304270485,0.4553916766366446,-0.23460018114722342,-0.08764141313595347,0.0,-0.425322359123912,-0.5785602427803808,0.5715716977368608,-0.5243385148333644,0.0,1.0,0.0,1
0.2667652546162237,0.7113425235361804,-0.39065210558819496,0.5522620182603714,0.5134694723145601,-0.7877090602559379,-0.24033651150748572,-0.3199207175348635,-0.973813194158395,0.0,0.0,0.0,0
-0.7684308982568482,-1.155498725957844,0.39743372686501355,0.3863228459970429,-0.5942752804410878,0.5886018375753436,0.10645174828567679,0.5431396192393241,-0.49434769032617276,0.0,0.0,0.0,1
-0.8185920690505247,0.6704359846317749,-1.6692933357962296,-0.3064542730442904,1.4301556253519803,1.657193781987197,0.11239308725465515,-0.22657873691143796,-0.2683012866355523,0.0,0.0,0.0,1
0.2084672805168911,-0.4185126426664261,-0.03094917808354989,-0.22192762184128897,0.0,0.10777613003990734,-1.0191225639867163,0.12500455275434944,-0.6718295647572073,0.0,1.0,0.0,1
0.8175959921515895,0.042312906249283556,0.6980066501392657,0.1660571446205023,-0.8677482125509111,0.038621176770328024,0.12151768828225264,0.8567402553441998,-1.4681502032044809,0.0,0.0,0.0,0
-0.9487126760112481,-1.021627159368984,0.4661844638784803,-0.3829708428536305,1.4082769954239123,0.42926216041262105,0.6173325391196344,-0.7740006929198214,0.0701284749691427,0.0,0.0,0.0,0
0.38062740754212615,1.057620687581674,-0.22799401632730826,2.001959947202893,0.5572060075879304,0.7648861428565702,-1.2540637713919534,-0.5485085996126368,-0.5928339357620803,0.0,0.0,0.0,0
0.7085722836757761,0.991739659517205,0.6131137005772571,-0.4538403573616002,-0.23372804049596807,0.7362857309224394,-0.17997492452720978,0.7092737405376343,0.48281082290988214,0.0,0.0,0.0,0
-1.806667553212859,-0.39643256959857653,0.4314249291992967,0.7184985216011759,-1.0804326673700675,-0.21493484786149564,-1.0942509917537646,-0.9980704777163578,0.19775599076411665,0.0,0.0,0.0,0
-1.4592493343111776,0.3053213398701736,-0.06189205497430477,-0.2589832385585907,-0.9379424873999161,-0.5971493414621456,-0.03456443227542524,1.1587553118796785,-0.03401253979531067,0.0,0.0,0.0,0
0.3286350325016883,0.37961040295947257,-0.5557538950603078,-0.6603813699150508,0.8976952061151692,0.21913509871512113,0.9056140381877991,0.0,0.3930257831557435,0.0,0.0,1.0,1
0.0,0.8173858570613697,1.2827819951278328,0.8574187195102528,1.563703172548072,-1.0865235529037969,0.62274629399032,0.0,-0.09813704814325885,1.0,0.0,1.0,0
0.4930764603696545,-0.1783865369141024,-0.04827794135745861,1.0465508180020535,0.07724387583059508,-0.3849356963949452,0.18176808554526017,0.3451521166836789,-0.816895724304568,0.0,0.0,0.0,0
-0.49020406180022147,-0.24815161182531842,0.592441520560083,-0.30986983440747734,-0.06413664898322279,-1.0263915800035963,0.01921446019090882,-0.4307048089746572,-0.9819214882624946,0.0,0.0,0.0,1
-0.3264365612257332,-0.30486354216235834,0.46982295228416054,-0.18301793942508743,-1.3283978311355868,-0.1233739652319127,-0.2834240841470735,0.8579620998998153,-0.21704821655118442,0.0,0.0,0.0,0
0.0,-0.26152785031237924,0.3300245915714165,0.9937353691794093,0.0,0.16244490431971523,-0.7069655082283728,0.37938801586906473,-0.4359054441968083,1.0,1.0,0.0,1
0.5392114024263254,1.8364290824809848,-0.4318866941476158,0.5368581246397327,0.0,0.5610054623462392,-1.619010923064123,0.5997249324350111,-0.9097383633215149,0.0,1.0,0.0,1
-1.0141354871241397,0.8911345648746496,0.370612332748623,-0.28635805171787243,0.0,0.411692460993158,-0.7605785757011712,0.7362523904576661,-0.191722353755494,0.0,1.0,0.0,1
-0.730748023407044,-0.28351437067311086,-0.16156508736961833,0.6981826974003228,-0.1305198346077789,0.021315812897574057,-0.19843843158012103,-0.7210585115137501,-0.2181609189336779,0.0,0.0,0.0,0
0.7648395728342403,-1.9905151676638553,-1.1200869203651431,1.0150324067063348,0.0,1.3094128584193494,-0.26608705139644157,0.31397795809627693,0.12997001602117966,0.0,1.0,0.0,1
-1.2048094604492967,0.720068250944692,0.8692603573857619,-0.4518016455650731,1.1629011360693522,-0.5743453412897276,-1.381765151720139,0.5438579576440469,-0.02092108311608523,0.0,0.0,0.0,1
-1.36361385173235,-0.5915597640357698,-0.47822514752285256,-0.6371419399790074,2.3805190236243323,-0.7722034328250444,0.24680675362182689,0.11955085689990701,0.014838839191136861,0.0,0.0,0.0,1
0.0,-0.14684177537335155,0.14347377383317908,0.5432876062288987,0.0,-0.6328587929212636,0.6952444338686332,0.5127516017823837,1.2313174627686159,1.0,1.0,0.0,0
0.504555779406361,1.322096601419422,-0.6351567634238239,0.6214508330424688,1.8107404409472112,0.16062983649532978,-0.7229452338456118,0.5066309029732974,0.2949840331988829,0.0,0.0,0.0,1
-1.3466897300831828,-1.1140615275164731,-0.9644901533078784,0.3726930682590666,0.5049163310606914,0.6116410292391311,-0.6155661568870527,-0.2723651724377108,-0.05207625131712796,0.0,0.0,0.0,0
-1.0683650974378553,0.697965802252262,0.6960899748302954,-0.5318727775734009,0.0,-0.5462489849201644,-0.43677003884929727,0.03071581327919193,1.0714231388483093,0.0,1.0,0.0,1
0.5030549344621836,-0.16605396894188004,-1.1245963237156036,-1.137074925333253,-1.2228345752892076,0.7011986345329584,0.30568173895899436,0.9260232216237263,0.5957715941680738,0.0,0.0,0.0,0
0.3336626927654577,-0.6903266013901799,0.21147517584277425,0.2400467579187893,-0.13186702890451887,-0.22937057270864641,0.4446168837905276,0.01025857108583268,0.06895406862096806,0.0,0.0,0.0,0
-1.8976259834072156,1.4816497183248198,0.671597212725543,0.1179662903430277,-1.277859985077025,0.15009225266281506,-1.1027640555532923,0.24068748511337743,0.43331575624703206,0.0,0.0,0.0,0
0.030689460506533206,-0.017091429845965577,1.3890189513998923,0.9459073380887602,-1.1685705601256158,0.8926992277173075,-0.08024768895752694,0.9645195238052473,-1.22501427048452,0.0,0.0,0.0,1
0.0,-0.037029163090810786,-0.26122313996129476,0.2266803127548654,0.0,0.7436281639554861,0.29631248145646527,-0.6222630005858959,-1.1202541023099455,1.0,1.0,0.0,1
-0.11252286544240504,-0.9977986804702879,-0.7622697245809142,0.2660188270020291,1.6005926928477152,0.41487105844134897,0.6255270643052735,-0.19288995839588827,0.6014274415203201,0.0,0.0,0.0,0
2.687502304759197,-3.047216795831365,1.5831545480130949,0.7101280963199308,0.13339555600066086,-0.11698024350935006,0.03404845653297055,-0.672978471999294,-0.614910544984053,0.0,0.0,0.0,1
0.9719162403643055,0.45262562932445893,-0.4304390682598414,0.21462108685681205,-0.48590173073004533,-0.5492061437798904,0.17391804623051157,0.6479494332858492,0.04054053380006626,0.0,0.0,0.0,0
0.47604112700729756,0.3904654316004208,0.7803788387985496,-0.05385622617707579,0.831839604330528,-0.5514169186265739,0.14767052199694303,0.8681987788515998,-0.5589036031479431,0.0,0.0,0.0,1
-1.7488449232850258,-1.2047516747541056,-0.02520303487071045,-1.9287396972456021,-0.9121874366118065,0.02073323876412803,0.43253417649013354,0.08317267190503781,-0.3511204965817694,0.0,0.0,0.0,0
-0.28084860520231,-0.7719064723946815,0.8088186717106981,1.208199862752487,0.21613791569135798,0.045847445672687115,2.050732644288816,0.3137865830335607,0.2994011434283332,0.0,0.0,0.0,0
0.0,-0.3219372951180448,-0.5515696477348755,0.5149483862139227,0.050553208556676194,0.40374609069292944,0.4294776551182073,0.3594326225214563,0.5904007541722917,1.0,0.0,0.0,0
1.3401376037546564,1.1198255994148412,0.6336951212912921,-0.1440634769095681,-2.125586135766342,1.2176997766099884,-1.3709978038130117,-0.9167625698782621,-0.39444125827284715,0.0,0.0,0.0,1
0.1106785387094743,-0.5726287131048733,-0.4289216911640343,-0.07644856970076444,0.0,1.1090685916842598,-0.001208324095510208,-0.30141151063411037,0.3179029259474889,0.0,1.0,0.0,0
1.5552953903368611,-0.5527877654894732,-1.4018590868142466,-0.34682253043685507,1.1388579771481273,-0.15549021149929154,-0.09560625434182436,-0.4565064176298126,0.26315746491168046,0.0,0.0,0.0,0
-0.5768251109704039,0.7309235040333637,0.33560379455273326,-0.20043336596133945,-1.0475674833672437,0.0426971093027746,0.08141025454292468,0.2258122322745875,-0.25405288462311076,0.0,0.0,0.0,0
0.1537090413089198,-0.5620738431726495,0.1591584836690858,0.39270423284988965,-1.1988960142740201,-0.43471948419369033,0.7324597543966186,-0.48854777079057643,1.043920432676956,0.0,0.0,0.0,1
0.0,0.05215808519909558,-1.306509773151345,-1.0598035203558822,0.2415400642961004,-0.30847561652449995,-0.7768725147988377,-0.792009410877986,-0.7030863696244133,1.0,0.0,0.0,0
-0.9547224130700869,0.7983262170782054,1.2496300522148551,-1.3878413552121174,0.0,0.859320138560628,0.17081790167958621,-0.9909286276686703,-1.0989376042993064,0.0,1.0,0.0,0
-1.2916138589370298,1.1053454243072516,0.28994749664924674,-0.7605584967949999,0.0,-0.225635110834011,-1.8305428680829026,-0.20672677538136505,-0.4924029685406432,0.0,1.0,0.0,1
-2.1238657458741974,1.9938904073572437,0.2529345525256115,1.003236789459562,0.0,0.013256780529205087,0.8624779959189823,-0.543926409061553,-0.6101316856951221,0.0,1.0,0.0,1
0.06151558288074821,-0.48194856564132404,0.43358800732327835,0.19201385122826295,-0.6057940280615837,-0.858650340281944,0.5048040266393794,0.1311469829179249,-0.5117204848581265,0.0,0.0,0.0,1
0.0,0.21118204347852026,1.6274085500058775,-1.2299571179234587,-0.27495460221772544,0.7189949745402997,-0.5663852204862244,-0.5766309794621215,-0.04026894864178752,1.0,0.0,0.0,0
0.19717817449934158,-0.38192872863595184,-1.2967911601336577,-0.17185269389960975,1.2299324782623655,-0.546204126154268,1.4280242515833341,0.34833891656464716,-0.5115762561309476,0.0,0.0,0.0,0
1.1469961289636417,0.6516305995048906,-0.1315995870204745,-0.709140775764927,1.8888444818901455,0.3593465065725603,-0.8427845282790675,0.3628819569132026,-0.4712702629300512,0.0,0.0,0.0,0
0.7586860202525937,-0.18484870476013998,-0.06662956396621937,0.6433524872230435,0.6938663720763822,-0.3979871348542708,0.8070059583196594,-1.4455649929379524,0.9273308086260217,0.0,0.0,0.0,0
0.024942237592498088,0.4140600598763865,-0.06462031365508758,0.2495650344845834,-1.2969571456371247,1.5301368058807534,-1.236743298386392,-0.4076068117535606,0.3165186401203399,0.0,0.0,0.0,1
-0.8449623655691573,-0.4002920225394252,-0.27496514350637213,0.06660328126656839,0.5337890354989908,-0.6702837357470297,0.41970690221413565,0.0,0.5997421623154846,0.0,0.0,1.0,0
-1.0741816114952771,2.1037715045862213,1.2497184541809343,2.986362118851033,-4.608752693856139,-0.2731342230410594,-0.83128538550225,-0.5745254859302807,0.44278366520188034,0.0,0.0,0.0,1
1.0710970952864398,0.15417216397570033,0.3252045139850457,-0.2574563322742602,-1.338524181515304,-0.7440779490371149,0.5717663292815311,0.11286713355713893,-0.7666982690623607,0.0,0.0,0.0,1
0.9744774112091648,-0.5802129254986809,-1.2277724786246489,-0.032850296281271604,2.3004389805322423,-0.1784730871334652,0.44062097651850424,-0.7208401844805475,-0.7227939093133426,0.0,0.0,0.0,0
-1.3404294484040815,-1.4083170313602058,-0.6162633534155197,0.6039939925364455,1.0715308245213344,0.12188686297521859,-0.9633236577580159,0.8082180537367064,0.1365142337651911,0.0,0.0,0.0,1
0.9412048107137616,0.5100269191894671,-1.4922969783930595,-0.7222356720052572,0.13730959922055327,1.6174368245757633,0.1698599676177962,0.8047073337849039,-1.2397049579353483,0.0,0.0,0.0,0
1.843956161898613,2.017598282783857,-0.1758733143131194,1.0333971143361598,0.8485087476753882,0.27856250921367376,1.672673910597235,1.363821160397718,1.1890018209388191,0.0,0.0,0.0,0
-0.07610340949832597,1.1378295519094412,-1.1186390601513094,0.47268002704189616,3.2427093696718585,0.5359085059587431,0.9509671804859059,-1.0648392152623212,0.36045435377587454,0.0,0.0,0.0,1
0.0,-0.9338411184324272,2.433089333468806,-0.3830690479779043,2.304088265172927,-0.8194679185080007,0.05231155147120939,-0.09513331891646211,-0.6356971323909139,1.0,0.0,0.0,0
0.5124348852933694,-0.09014903011100077,-0.6029438691891128,0.956155759050418,0.3178898602483689,0.7254257859869347,-0.09253140027187834,1.6363664545080565,-0.2764906101376581,0.0,0.0,0.0,1
1.1271650400221365,0.48556710664442004,0.5425299320942398,0.10869593049123287,0.0,-0.34431301737361847,0.4027713899143481,0.6161025784040962,0.431860144607027,0.0,1.0,0.0,0
0.8060382575332136,0.16302915890411432,-1.0359610864329638,0.1761605501647688,0.0,1.0056988491876273,0.29294467738117036,0.7504781815253083,-0.9191770720370167,0.0,1.0,0.0,0
0.842532882607587,-1.0620169875379317,0.5497498205511985,-0.6611656518209379,0.0,-0.5772458896608691,-1.4363993801902097,0.14428745862107434,-1.14768705343794,0.0,1.0,0.0,1
0.2889611175498288,0.041568393047660614,-1.1951401876326044,0.7183475602040287,0.0,0.13388002014381667,-0.708430101419434,-0.28111739898417437,-0.22991343280709148,0.0,1.0,0.0,1
-2.58453634799464,1.6047230984100491,1.58362507131107,0.2837137316158682,-0.8946334615842797,-0.18146236244807257,-0.6491676594493594,0.13520037824677378,-0.26566907077415314,0.0,0.0,0.0,0
0.4959321734272734,0.706072439420894,-0.3767501725845921,-0.0064040883115849346,-0.6002043353258003,-0.09705010566689966,0.27148509263498066,-1.6978905515805984,-1.4735561551216538,0.0,0.0,0.0,0
0.0,-2.3861483749937062,0.569229796166547,0.6594911348393143,0.0,0.5193245010800929,-0.6396762387866108,0.06657937462091723,0.6260657991450536,1.0,1.0,0.0,0
-0.20257206768007915,-1.2475973863241596,0.011235051719504853,-1.243513824476633,0.0,-0.20603519095440975,0.9405648515403338,-1.3060787347844682,-2.149984412303304,0.0,1.0,0.0,0
-0.9665369232015092,-1.1896044170303648,-0.21104544672020764,0.18391871997051326,2.5267802687990417,-1.0529675422910898,-0.42480465901673936,-0.5433303055322539,0.8912989201382115,0.0,0.0,0.0,1
-0.027363919663428417,-1.3503896218713614,1.0790793831559296,-0.16803307612345886,0.0,-0.13264531069369193,0.8385640578199942,-0.6233096485787571,-1.9492850847719998,0.0,1.0,0.0,0
0.5128020702147514,0.9315470963900425,-1.2125635801514445,-0.13152854470440484,0.0,1.0219428473327965,0.5342501915922554,0.04723016178651506,-0.06972350946118677,0.0,1.0,0.0,1
0.2908720316066159,0.0,0.505532431969794,0.04646754483146109,-1.9048920248053607,-0.41644506769787265,-0.23581946715625968,0.1528691523388102,-0.1318827623221475,0.0,0.0,0.0,1
